date,start_date,end_date,REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,OT,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS,YEAR_WEEK,search_fact,report_fact
2007-06-11,2007-06-11,2007-06-17,National,X,2007,24,0.81722,0.740428,598,X,413,469,X,134,1614,771,217982,2007-24,"Objective facts about the Pulic Health and FLU situation:
Zanamivir is a medication that can prevent infection and distribution of the influenza virus to uninfected cells. 
Influenza vaccination is important, especially during pregnancy, as infections can lead to miscarriage, stillbirth, premature delivery, or infection of the newborn.",NA
2007-06-18,2007-06-18,2007-06-24,National,X,2007,25,0.764586,0.672897,521,X,394,441,X,100,1456,749,216378,2007-25,The seasonal influenza has considerable health and economic consequences around the world.,NA
2007-06-25,2007-06-25,2007-07-01,National,X,2007,26,0.793127,0.666282,514,X,431,408,X,102,1455,742,218376,2007-26,"The annual impact of seasonal influenza in the US is substantial, with significant morbidity and mortality every year.",NA
2007-07-02,2007-07-02,2007-07-08,National,X,2007,27,0.66909,0.662747,394,X,313,360,X,102,1169,711,176387,2007-27,"Avian influenza H5N1 infections can cause severe, lethal human infections.",NA
2007-07-09,2007-07-09,2007-07-15,National,X,2007,28,0.62115,0.545619,366,X,296,372,X,52,1086,697,199040,2007-28,"Mortality associated with influenza and respiratory syncytial virus in the United States is significant, with a mortality rate of 179-186 per 100,000 people.",NA
2007-07-16,2007-07-16,2007-07-22,National,X,2007,29,0.603659,0.586231,446,X,335,345,X,85,1211,698,206574,2007-29,The U.S. Laboratory Response Network (LRN) is prepared to conduct initial testing of suspected human infection with pandemic influenza.,NA
2007-07-23,2007-07-23,2007-07-29,National,X,2007,30,0.649058,0.660687,477,X,391,392,X,96,1356,691,205241,2007-30,"The avian influenza H5N1 virus has caused human infections, and serum from a patient who recovered from infection can be used in a retroviral pseudotype assay.",NA
2007-07-30,2007-07-30,2007-08-05,National,X,2007,31,0.568338,0.534093,321,X,344,311,X,61,1037,677,194161,2007-31,"Objective facts about the Pulic Health and FLU situation:
Several US research studies have helped understand the epidemiology of zoonotic influenza virus infections, especially in settings where humans and animals interact. 
In the United States, the 1918-1919 influenza epidemic resulted in the deaths of at least 50 million people. 
Flu patients can shed the virus for longer than expected.",NA
2007-08-06,2007-08-06,2007-08-12,National,X,2007,32,0.651546,0.585549,389,X,320,385,X,78,1172,667,200154,2007-32,"Sporadic cases of avian influenza A (H5N1) virus infections associated with severe illness or death were reported among humans in Cambodia, China, Egypt, and other countries.",NA
2007-08-13,2007-08-13,2007-08-19,National,X,2007,33,0.652176,0.618075,439,X,338,411,X,95,1283,666,207580,2007-33,The H5N1 influenza virus infection has generated increased interest in recent years.,NA
2007-08-20,2007-08-20,2007-08-26,National,X,2007,34,0.803849,0.687465,495,X,408,457,X,88,1448,671,210629,2007-34,The World Health Organization and the United States Government view containment of emerging influenza strains as central to combating pandemic influenza.,NA
2007-08-27,2007-08-27,2007-09-02,National,X,2007,35,0.787458,0.715696,502,X,416,500,X,108,1526,652,213219,2007-35,"Influenza is a respiratory infection, and chronic liver disease is a complication of influenza infection in the United States.",NA
2007-09-03,2007-09-03,2007-09-09,National,X,2007,36,0.943263,0.829313,519,X,417,545,X,73,1554,641,187384,2007-36,"Objective facts about the Pulic Health and FLU situation:
Influenza is a highly contagious respiratory illness caused by influenza viruses, and on average, 5-15% of the US population gets infected each year. 
In 2005-2006, adamantane resistance was found among influenza A viruses isolated in the United States.",NA
2007-09-10,2007-09-10,2007-09-16,National,X,2007,37,0.946932,0.800912,496,X,417,682,X,99,1694,638,211509,2007-37,"Influenza is a significant public health concern, with 30-51% of the pig population in the United States having antibody evidence of H1N1 infection.",NA
2007-09-17,2007-09-17,2007-09-23,National,X,2007,38,0.987146,0.918484,609,X,502,681,X,121,1913,632,208278,2007-38,"Influenza virus infection is a leading cause of mortality in the United States, with single-cause mortality rates varying over time.",NA
2007-09-24,2007-09-24,2007-09-30,National,X,2007,39,1.05206,0.814259,729,X,583,788,X,128,2228,703,273623,2007-39,"Objective facts about the Pulic Health and FLU situation:
The United States government has official websites providing information on public health, such as the CDC and NIH, which publish research and data on influenza and other infectious diseases.",NA
2007-10-01,2007-10-01,2007-10-07,National,X,2007,40,0.995184,1.07197,2187,X,1167,1997,X,290,5641,1373,526227,2007-40,"Objective facts about the Pulic Health and FLU situation:
- The PB1-F2 protein of the H5N1 influenza virus increases its pathogenesis. 
- Influenza infection is prevalent and can alter fetal brain development. 
- H5N1 influenza virus infection can grow in the upper respiratory tracts. 
- Influenza vaccination is effective in community-dwelling elderly individuals. 
- Trends in influenza vaccination have been observed in Canada from 1996/1997 to 2005.","Objective facts about the situation:
The proportion of outpatient visits for influenza-like illness (ILI) was below national and region-specific baseline levels, with 1.0% of patient visits reported through the U.S. Influenza Sentinel Provider Surveillance Network due to ILI."
2007-10-08,2007-10-08,2007-10-14,National,X,2007,41,1.22003,1.21786,2387,X,1321,2433,X,303,6444,1429,529126,2007-41,The United States government and public health agencies are planning for outbreaks of new diseases such as pandemic influenza.,"The proportion of outpatient visits for influenza-like illness (ILI) and acute respiratory illness (ARI) was below national and region-specific baseline levels, with 1.3% of patient visits reported through the U.S. Influenza Sentinel Provider Surveillance Network due to ILI and 1.8% of patient visits to Department of Veteran’s Affairs (VA) and Department of Defense (DoD) outpatient treatment facilities for ARI."
2007-10-15,2007-10-15,2007-10-21,National,X,2007,42,1.28548,1.24576,2583,X,1455,2551,X,352,6941,1449,557172,2007-42,"Influenza virus infections peak in the wintertime, and transmission is dependent on relative humidity.","The proportion of outpatient visits for influenza-like illness (ILI) was 1.3% nationwide, which is below the national baseline of 2.2%."
2007-10-22,2007-10-22,2007-10-28,National,X,2007,43,1.3775,1.35984,2871,X,1400,2788,X,375,7434,1477,546680,2007-43,The human influenza mortality rate during the 1918 influenza pandemic was less than 1% in the United States.,"Objective facts about the proportion of flu patients to the total number of patients in the United States each week:
The proportion of outpatient visits for influenza-like illness (ILI) was 1.3% nationwide, and 1.9% for acute respiratory illness (ARI) in Department of Veteran’s Affairs (VA) and Department of Defense (DoD) outpatient treatment facilities."
2007-10-29,2007-10-29,2007-11-04,National,X,2007,44,1.46725,1.44671,3074,X,1475,2998,X,368,7915,1485,547104,2007-44,"Oseltamivir, a neuraminidase inhibitor, is approved in the United States for the treatment of seasonal influenza in adults and children aged 1 year or older.","The proportion of flu patients to the total number of patients in the United States each week was 2.5% during week 44 (October 28-November 3, 2007)."
2007-11-05,2007-11-05,2007-11-11,National,X,2007,45,1.55841,1.53286,3398,X,1609,3303,X,377,8687,1539,566717,2007-45,"Infection of swine with human influenza viruses has been recognized for decades, and a recent US study found that 22.8% of pigs were seropositive for human influenza.",NA
2007-11-12,2007-11-12,2007-11-18,National,X,2007,46,1.61958,1.66653,3563,X,1780,3290,X,471,9104,1516,546284,2007-46,"The 1918 influenza pandemic in the United States resulted in hundreds of thousands of deaths and millions of infections, with a 5-9% decrease in economic activity.","The proportion of outpatient visits for influenza-like illness (ILI) and acute respiratory illness (ARI) was below national baseline levels, with 1.5% of patient visits reported through the U.S. Influenza Sentinel Provider Surveillance Network due to ILI and 2.2% of patient visits to Department of Veteran’s Affairs (VA) and Department of Defense (DoD) outpatient treatment facilities for ARI."
2007-11-19,2007-11-19,2007-11-25,National,X,2007,47,1.8112,1.97488,3651,X,1812,2631,X,476,8570,1523,433951,2007-47,"The two currently approved vaccines against influenza viruses are designed specifically to combat H1N1 infection, which would have a devastating effect worldwide if not controlled.",The proportion of flu patients to the total number of patients in the United States each week is 1.6% (ILI) and 2.3% (ARI) as of week 47.
2007-11-26,2007-11-26,2007-12-02,National,X,2007,48,1.61865,1.67305,3679,X,1921,3158,X,413,9171,1513,548159,2007-48,"Objective facts about the Pulic Health and FLU situation:
Influenza mitigation in the United States involves early detection of human infections and providing current public health messages . Influenza vaccination has been shown to reduce disease, disability, death, and inequity in countries such as Finland and the USA .","During week 48, a low level of influenza activity was reported in the United States, with 3.4% of specimens tested by U.S. World Health Organization (WHO) and National Respiratory and Enteric Virus Surveillance System (NREVSS) collaborating laboratories positive for influenza."
2007-12-03,2007-12-03,2007-12-09,National,X,2007,49,1.62124,1.63405,3365,X,1772,2907,X,392,8436,1487,516263,2007-49,The United States government has concerns about a possible influenza pandemic and aerosol transmission infection.,"During week 49 (December 2-8, 2007), 4.7% of specimens tested by U.S. World Health Organization (WHO) and National Respiratory and Enteric Virus Surveillance System (NREVSS) collaborating laboratories were positive for influenza."
2007-12-10,2007-12-10,2007-12-16,National,X,2007,50,1.67351,1.74595,3298,X,1697,2694,X,402,8091,1453,463416,2007-50,"Objective facts about the Pulic Health and FLU situation:
In the United States, viruses account for up to 69% of respiratory infections, with the common cold being the most frequent acute infectious illness. 
The Centers for Disease Control and Prevention (CDC) has guidelines for community mitigation to prevent pandemic influenza. 
Influenza A Virus (H3N8) has been identified in dogs in the United States. 
Hand hygiene procedures are effective in reducing the risks of infections, including influenza.","During week 50 (December 9-15, 2007), a low level of influenza activity was reported in the United States. 86 (3.9%) specimens tested by U.S. World Health Organization (WHO) and National Respiratory and Enteric Virus Surveillance System (NREVSS) collaborating laboratories were positive for influenza."
2007-12-17,2007-12-17,2007-12-23,National,X,2007,51,1.95096,1.93643,3580,X,1987,2724,X,459,8750,1420,451862,2007-51,"Objective facts about the Pulic Health and FLU situation:
Prenatal influenza infection in mice has been studied, and a possible role of influenza A virus infection in schizophrenia has been researched. 
H2N3 influenza A viruses have been identified from swine in the United States. 
Influenza vaccines are a topic of discussion in public health standards. 
The National Ambulatory Medical Care Surveys (NAMCS) in the USA showed a reduction in prescribing rates for common respiratory infections in children and adults.",The proportion of outpatient visits for influenza-like illness (ILI) was equal to the national baseline of 2.2%. The percentage of visits for ILI ranged from 0.9% to 5.1% on a regional level.
2007-12-24,2007-12-24,2007-12-30,National,X,2007,52,2.50019,2.48905,3848,X,2184,2348,X,522,8902,1426,357646,2007-52,"The swans were 5-6 weeks of age when infected with the highly pathogenic H5N1 influenza virus, and all 5 geese infected with the Mongolia/2005 virus died or were euthanized within 5-7 days.","The proportion of outpatient visits for influenza-like illness (ILI) and acute respiratory illness (ARI) was above national baseline levels, with 2.5% of outpatient visits reported through the U.S. Influenza Sentinel Provider Surveillance Network due to ILI and 3.5% of patient visits to Department of Veteran’s Affairs (VA) and Department of Defense (DoD) outpatient treatment facilities for ARI."
2007-12-31,2007-12-31,2008-01-06,National,X,2008,1,2.43939,2.25405,3737,X,2731,2568,X,670,9706,1486,430603,2008-1,"Adults living in the United States, particularly in urban areas, have been found to have cross-subtype immunity against avian influenza in the absence of key antigens.","The proportion of outpatient visits for influenza-like illness (ILI) was below national baseline levels, at 2.1% of outpatient visits reported through the U.S. Influenza Sentinel Provider Surveillance Network."
