date,OT,Weekly East Coast All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly New England (PADD 1A) All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Central Atlantic (PADD 1B) All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Lower Atlantic (PADD 1C) All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Midwest All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Gulf Coast All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Rocky Mountain All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly West Coast All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),search_fact,search_fact_summary_gpt_5_2
1999-07-26,1.232,1.182,1.232,1.224,1.151,1.207,1.156,1.313,1.48,The price of oil has increased by over 45% to around US$21 since the announcement of OPEC production cuts in early March 1999.,"Oil prices rose more than 45% to about $21 per barrel following OPEC’s early March 1999 production-cut announcement, indicating a significant tightening in crude supply conditions."
1999-08-02,1.234,1.192,1.25,1.237,1.157,1.196,1.162,1.324,1.495,The United States is one of the top five consumers of oil in the world.,"The U.S. is among the world’s top five oil-consuming countries, indicating that domestic oil demand is significant and a major factor influencing U.S. gasoline market conditions."
1999-08-09,1.246,1.208,1.266,1.257,1.172,1.192,1.177,1.354,1.52,The upper end of the range of crude oil prices in December 1998 exceeded $100 per barrel.,"Crude oil prices in December 1998 reportedly had an upper-end range exceeding $100 per barrel, indicating a period of very high crude price levels."
1999-08-16,1.275,1.225,1.288,1.275,1.188,1.25,1.194,1.377,1.522,The pump price of petrol (gasoline) was reduced from D 8.5 to D 7.75 per liter in The Gambia.,"The Gambia reduced its pump price of petrol from D 8.5 to D 7.75 per liter. The item provides no U.S.-specific supply, demand, refinery, inventory, or crude-price information directly relevant to forecasting U.S. gasoline prices."
1999-08-23,1.273,1.234,1.296,1.283,1.197,1.234,1.202,1.399,1.514,"The pump price of a gallon of gasoline in Liberia was increased to 86 Liberian dollars, equivalent to around $10 USD per barrel of crude oil.","Liberia increased its pump price of gasoline to 86 Liberian dollars per gallon; the article notes this is roughly equivalent to about $10 per barrel of crude oil. The report provides no specific updates on U.S. crude supply/demand, refinery operations, inventories, or U.S. policy directly affecting U.S. gasoline prices."
1999-08-30,1.273,1.238,1.298,1.289,1.2,1.229,1.21,1.401,1.502,The price of crude oil may have fallen between 1985 and 1998.,"The article notes that crude oil prices may have declined over the period from 1985 to 1998. No specific drivers, magnitude of the decline, or links to U.S. gasoline supply/demand, refining, or taxes are provided."
1999-09-06,1.282,1.242,1.309,1.295,1.202,1.259,1.212,1.404,1.478,"The price of crude oil in 1999 was around $18/barrel, and sold at domestic prices of around $10.50/barrel in Russia.","In 1999, crude oil traded around $18 per barrel globally, while domestic crude in Russia sold for about $10.50 per barrel."
1999-09-13,1.29,1.26,1.316,1.306,1.225,1.264,1.224,1.406,1.467,The price of natural gas feedstock significantly affects the final price of hydrogen.,Natural gas feedstock costs are a significant driver of hydrogen production costs and therefore strongly influence the final price of hydrogen.
1999-09-20,1.307,1.276,1.33,1.324,1.241,1.3,1.241,1.407,1.447,"The prices of crude petroleum and natural gas declined in 1999, leading to a decrease in gasoline prices in the United States.","Crude oil and natural gas prices fell in 1999, and U.S. gasoline prices decreased alongside these declines."
1999-09-27,1.302,1.281,1.336,1.334,1.243,1.284,1.252,1.402,1.424,"As of September 1999, crude oil prices were expected to average around $20 a barrel.","In September 1999, crude oil prices were expected to average around $20 per barrel."
1999-10-04,1.296,1.287,1.356,1.346,1.244,1.265,1.253,1.398,1.415,"In 1979, the price of crude oil more than doubled, leading to skyrocketing gasoline prices.","In 1979, crude oil prices more than doubled, which led to sharply higher U.S. gasoline prices."
1999-10-11,1.29,1.289,1.36,1.347,1.246,1.246,1.25,1.392,1.421,"The IRS reimbursement rate reflects the cost of gasoline, oil, tires, repairs, insurance, depreciation, and related expenses in the United States.","The IRS reimbursement rate is designed to reflect U.S. vehicle operating costs, including gasoline along with oil, tires, repairs, insurance, depreciation, and related expenses."
1999-10-18,1.277,1.283,1.36,1.344,1.237,1.218,1.247,1.391,1.415,"The United States is one of the world's five largest oil producers, producing around 2.7 million barrels per day.","The U.S. is one of the world’s five largest oil producers, with production around 2.7 million barrels per day."
1999-10-25,1.277,1.279,1.357,1.339,1.233,1.232,1.24,1.38,1.402,The cost of gasoline is a significant factor in the United States.,Gasoline costs are described as a significant factor in the United States.
1999-11-01,1.271,1.276,1.355,1.334,1.23,1.227,1.235,1.369,1.387,The cost of finding oil reserves averaged around early 1980s and is decreasing due to advances in production technology.,"The average cost of finding oil reserves has fallen from levels seen in the early 1980s, driven by advances in production technology. This suggests improvements in upstream efficiency that could support lower long-run crude supply costs."
1999-11-08,1.274,1.271,1.351,1.33,1.226,1.244,1.231,1.36,1.378,The cost of imported oil affects the infrastructure development and maintenance in Small Island Developing States (SIDS).,"Imported oil costs are influencing infrastructure development and maintenance in Small Island Developing States (SIDS), highlighting continued sensitivity to global crude import prices. No U.S.-specific supply, refining, inventory, or demand details relevant to near-term U.S. gasoline price forecasting were provided."
1999-11-15,1.292,1.279,1.353,1.332,1.238,1.282,1.241,1.359,1.386,The report from ALASKA ECONOMIC mentions a recent rebound in oil prices.,"ALASKA ECONOMIC reported a recent rebound in oil prices, a key input cost that can influence U.S. gasoline prices."
1999-11-22,1.309,1.299,1.36,1.342,1.264,1.302,1.254,1.351,1.4,"As of November 1999, US crude oil prices at the wellhead began increasing in March 1999 and reached $20 per barrel in September.","U.S. wellhead crude oil prices began rising in March 1999 and reached about $20 per barrel by September 1999. This indicates higher crude input costs during that period, a key driver for gasoline prices."
1999-11-29,1.315,1.317,1.372,1.362,1.283,1.291,1.274,1.349,1.407,"The largest FTC divestiture ever was agreed upon by Exxon/Mobil on November 30, 1999, to settle antitrust concerns and prevent the merger from raising gasoline prices for consumers.","Exxon and Mobil agreed on Nov. 30, 1999 to what was described as the largest FTC divestiture ever to settle antitrust concerns and prevent their merger from increasing gasoline prices for consumers. The item highlights regulatory intervention aimed at maintaining competition in gasoline markets."
1999-12-06,1.313,1.317,1.375,1.363,1.281,1.281,1.276,1.361,1.418,"The United States automotive recycling industry carefully manages fluids such as engine oil, coolant, and gasoline to prevent releases.","The U.S. automotive recycling industry manages fluids including gasoline, engine oil, and coolant to prevent environmental releases during vehicle dismantling and recycling."
1999-12-13,1.315,1.316,1.376,1.363,1.28,1.29,1.273,1.363,1.413,The U.S. price of oil is a relevant factor in predicting commodity prices.,U.S. oil prices are a relevant input for forecasting U.S. gasoline and other commodity prices.
1999-12-20,1.31,1.315,1.378,1.363,1.279,1.28,1.271,1.354,1.404,"The current price of crude oil is $76.84 per barrel, and Brent Crude is $81.34 per barrel.",WTI crude oil was reported at $76.84 per barrel and Brent crude at $81.34 per barrel during the week.
1999-12-27,1.314,1.315,1.381,1.365,1.276,1.295,1.271,1.347,1.401,The average jet fuel cost per gallon increased by 15.4% from 1998 to 1999.,"Average jet fuel cost per gallon rose 15.4% from 1998 to 1999, indicating a notable year-over-year increase in aviation fuel prices during that period."
2000-01-03,1.312,1.314,1.384,1.366,1.274,1.291,1.271,1.343,1.399,"As of January 2000, there is no specific data on United States gasoline price or oil price in the provided search results. However, there are mentions of gas prices, oil refiners, and fuel systems in various contexts.","The provided items do not include specific U.S. gasoline or crude oil price data, supply/demand figures, inventory levels, refinery outages/utilization, or policy changes relevant to forecasting gasoline prices. They only contain general mentions of gas prices, oil refiners, and fuel systems without actionable details."
2000-01-10,1.304,1.315,1.384,1.358,1.279,1.274,1.265,1.332,1.395,"The United States was second in total energy, second in natural gas, and third in crude oil in 1997.","In 1997, the United States ranked second in total energy production, second in natural gas production, and third in crude oil production."
2000-01-17,1.318,1.316,1.38,1.358,1.281,1.314,1.265,1.324,1.389,The IMF provided a CCFF loan to Algeria in June 1999 to compensate for low world prices of oil and gas.,"The IMF provided Algeria a Compensatory and Contingency Financing Facility (CCFF) loan in June 1999 to offset revenue losses from low global oil and gas prices. This indicates that world oil and gas prices were depressed at that time, affecting oil-exporting government finances."
2000-01-24,1.354,1.342,1.403,1.381,1.311,1.379,1.296,1.324,1.393,"The nationwide average price for regular gasoline was high on January 24, 2000.","The nationwide average price for regular gasoline was high on January 24, 2000."
2000-01-31,1.355,1.348,1.404,1.386,1.318,1.358,1.305,1.358,1.421,"The price of oil has a direct relationship with the quantity supplied, and the price of resources, particularly oil, affects the price of gasoline.","Oil prices are directly related to the quantity supplied, and changes in oil and other resource prices feed through to gasoline prices."
