CBSA Code,CBSA,start_date,end_date,OT,Category,Defining Parameter,Defining Site,Number of Sites Reporting,date,search_fact,report_fact
35620,"New York-Newark-Jersey City, NY-NJ-PA",2009-05-18,2009-05-24,87.85714285714286,Moderate,Ozone,34-003-0004,50.57142857142857,2009-05-18,"New York City (NYC) has passed a Solid Waste law to address environmental concerns, including water quality, aquatic life, and air quality.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2009-05-25,2009-05-31,76.85714285714286,Moderate,PM2.5,34-003-0004,52.42857142857143,2009-05-25,Research projects are being conducted to develop new technologies to measure pollution and reduce greenhouse gases simultaneously.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2009-06-01,2009-06-07,76.14285714285714,Moderate,PM2.5,34-003-0004,52.142857142857146,2009-06-01,"The New York State Department of Environmental Conservation (NYSDEC) protects the land, water, and air resources in New York and ensures air quality requirements of the Environmental Conservation Law.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2009-06-08,2009-06-14,78.71428571428571,Moderate,PM2.5,34-003-0004,52.142857142857146,2009-06-08,The Community Foundation for Greater Buffalo and the Waste and Pollution Working Group of the Western New York Environmental Alliance prepared a report on mapping waste in 2009.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2009-06-15,2009-06-21,58.285714285714285,Moderate,PM2.5,34-003-0004,53.57142857142857,2009-06-15,The New York State Department of Environmental Conservation is developing a broad solid waste management initiative to increase materials recovery.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2009-06-22,2009-06-28,66.0,Moderate,PM2.5,34-003-0004,52.714285714285715,2009-06-22,The American Cancer Society Cancer Prevention Study II found a correlation between air pollution data and mortality rates in 96 metropolitan statistical areas.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2009-06-29,2009-07-05,72.28571428571429,Moderate,PM2.5,34-003-0004,52.42857142857143,2009-06-29,"The New York State Department of Environmental Conservation (DEC) protects the land, water, and air resources in New York, overseeing contaminated site clean-ups, air quality, and water quality.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2009-07-06,2009-07-12,62.857142857142854,Moderate,Ozone,34-003-0004,54.285714285714285,2009-07-06,"The New York State Department of Environmental Conservation (DEC) protects the land, water, and air resources in New York, addressing climate change and other environmental issues.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2009-07-13,2009-07-19,84.71428571428571,Unhealthy for Sensitive Groups,Ozone,36-103-0009,52.857142857142854,2009-07-13,"The NC Air Quality Forecast for Wednesday, 5/15/2024 indicates air quality concerns in North Carolina.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2009-07-20,2009-07-26,87.28571428571429,Moderate,PM2.5,34-003-0004,52.0,2009-07-20,"Objective facts about the Environment situation:
New rainfall amounts between a tenth and quarter of an inch are expected in Raquette Lake, NY. 
Nitrogen pollution threatens Long Island's water quality. 
Air quality forecasts are available for various locations. 
Prenatal airborne polycyclic aromatic hydrocarbon exposure can affect children's IQ adversely.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2009-07-27,2009-08-02,104.28571428571429,Moderate,PM2.5,34-003-0004,54.42857142857143,2009-07-27,"The air quality in the Hudson Valley, New York is poor due to the combination of summer heat and exhaust gases, with ozone levels reaching unhealthy levels in five lower Hudson Valley counties.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2009-08-03,2009-08-09,75.14285714285714,Moderate,Ozone,34-003-0004,52.285714285714285,2009-08-03,"The New York State Department of Environmental Conservation (NYSDEC) is responsible for protecting the state's air, water, mineral, and biological resources.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2009-08-10,2009-08-16,101.71428571428571,Unhealthy for Sensitive Groups,Ozone,34-003-0004,53.142857142857146,2009-08-10,"The New York State Department of Environmental Conservation (DEC) protects the land, water, and air resources in New York, and has established air quality standards.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2009-08-17,2009-08-23,99.42857142857143,Moderate,Ozone,36-061-0135,54.0,2009-08-17,"The New York State Department of Environmental Conservation (DEC) is responsible for protecting the land, water, and air resources in New York.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2009-08-24,2009-08-30,67.0,Moderate,Ozone,36-103-0009,52.714285714285715,2009-08-24,"The New York State Department of Environmental Conservation (DEC) protects the land, water, and air resources in New York, overseeing contaminated site clean-ups and ensuring air quality.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2009-08-31,2009-09-06,73.0,Good,PM2.5,34-003-0004,52.857142857142854,2009-08-31,"The New York State Department of Environmental Conservation (DEC) protects the land, water, and air resources in New York, addressing climate change and other environmental issues.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2009-09-07,2009-09-13,52.57142857142857,Good,PM2.5,34-003-0004,53.57142857142857,2009-09-07,"Over the past 50 years, air pollution in eastern China has reduced the amount of light rainfall by 23 percent.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2009-09-14,2009-09-20,47.714285714285715,Good,PM2.5,34-003-0004,51.285714285714285,2009-09-14,The New York State Department of Environmental Conservation (NYSDEC) is interested in urban greening programs to improve air quality.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2009-09-21,2009-09-27,45.0,Good,Ozone,36-103-0009,52.142857142857146,2009-09-21,"The New York State Department of Environmental Conservation (NYSDEC) has policies in place to prevent, control, and reduce water, land, and air pollution, and to enhance the health, safety, and welfare of the people of New York.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2009-09-28,2009-10-04,46.285714285714285,Moderate,PM2.5,34-003-0004,53.857142857142854,2009-09-28,"The New York State Department of Environmental Conservation (DEC) is responsible for protecting the state's land, water, and air resources.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2009-10-05,2009-10-11,40.142857142857146,Good,Ozone,36-103-0009,52.714285714285715,2009-10-05,"In New York, the Department of Environmental Conservation (DEC) protects the land, water, and air resources, addressing climate change and other environmental issues.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2009-10-12,2009-10-18,40.57142857142857,Good,PM2.5,34-003-0004,52.714285714285715,2009-10-12,New York State advises against open outdoor burning due to potential air quality nuisance and contravention of NYS Environmental Conservation Law.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2009-10-19,2009-10-25,57.0,Good,PM2.5,34-039-0004,53.285714285714285,2009-10-19,"The New York State Department of Environmental Conservation (DEC) is responsible for protecting the state's land, water, and air resources, including addressing climate change.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2009-10-26,2009-11-01,42.285714285714285,Good,PM2.5,34-039-0004,51.714285714285715,2009-10-26,The City of Buffalo's Main Street Multi-Modal Project will not increase ambient air pollution concentrations above any National Ambient Air Quality Standards (NAAQS) .,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2009-11-02,2009-11-08,47.42857142857143,Good,PM2.5,36-061-0115,51.57142857142857,2009-11-02,"The interior of the Cobalt car has the least amount of worrisome chemicals in its interior plastics and textiles, earning a rating of 0.7 on the center's scale.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2009-11-09,2009-11-15,64.28571428571429,Good,PM2.5,36-061-0119,51.714285714285715,2009-11-09,"Objective facts about the Environment situation:
Air pollution is a significant concern in New York City, with high levels of PM2.5 and other pollutants affecting indoor and outdoor air quality.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2009-11-16,2009-11-22,52.285714285714285,Moderate,PM2.5,34-039-0004,48.714285714285715,2009-11-16,"The Environmental Justice Movement has been rising, with a focus on environmental racism and its impact on communities.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2009-11-23,2009-11-29,49.285714285714285,Moderate,PM2.5,34-017-1003,48.0,2009-11-23,"The weather forecast for Ontario County, NY and surrounding areas indicates new rainfall amounts between a tenth and quarter of an inch, with new precipitation amounts of less than a tenth of an inch possible.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2009-11-30,2009-12-06,57.142857142857146,Moderate,PM2.5,36-005-0112,49.57142857142857,2009-11-30,"The New York State Department of Environmental Conservation (DEC) is responsible for protecting the land, water, and air resources in New York.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2009-12-07,2009-12-13,70.28571428571429,Moderate,PM2.5,36-061-0115,46.57142857142857,2009-12-07,"The New York State Department of Environmental Conservation (NYSDEC) is reviewing new rules on hydraulic fracturing, which has raised pollution fears.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2009-12-14,2009-12-20,56.57142857142857,Moderate,PM2.5,36-061-0119,47.57142857142857,2009-12-14,"New York City has been violating air quality standards, with pollutants such as NOx contributing to the problem.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2009-12-21,2009-12-27,54.0,Moderate,PM2.5,36-061-0115,49.0,2009-12-21,Air pollutants from No. 4 and 6 heating oil boilers in New York contribute to unhealthy air quality and are a quality of life issue.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2009-12-28,2010-01-03,62.714285714285715,Moderate,PM2.5,36-061-0115,46.285714285714285,2009-12-28,"The New York State Department of Environmental Conservation (DEC) protects the land, water, and air resources in New York.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2010-01-04,2010-01-10,56.714285714285715,Moderate,PM2.5,36-061-0115,47.0,2010-01-04,"Urban development can magnify the risk of environmental hazards such as flash flooding, and pollution and physical barriers to root growth promote loss of urban biodiversity.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2010-01-11,2010-01-17,81.14285714285714,Moderate,PM2.5,36-061-0115,49.0,2010-01-11,"Electric vehicles could provide a significant reduction in fuel usage, greenhouse gas emissions, noise, and local air pollution compared to conventional vehicles in New York City.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2010-01-18,2010-01-24,73.85714285714286,Moderate,PM2.5,36-061-0115,47.285714285714285,2010-01-18,The New York City School Construction Authority (NYCSCA) is required to follow the State Environmental Quality Review Act (SEQRA) and its implementing regulations.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2010-01-25,2010-01-31,57.42857142857143,Moderate,PM2.5,36-061-0115,47.0,2010-01-25,"Objective facts about the Environment situation:
Air quality is a concern in New York, with the World Trade Center Disaster causing air pollution that has affected the health of many. 
The EPA estimates that by 2020, new ozone standards will reduce 4.3 million tons of air pollutants.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2010-02-01,2010-02-07,62.42857142857143,Moderate,PM2.5,36-061-0115,49.0,2010-02-01,"The World Health Organization (WHO) has updated its air quality guidance, stating that air has a substantial effect on health.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2010-02-08,2010-02-14,52.857142857142854,Moderate,PM2.5,36-061-0115,48.285714285714285,2010-02-08,The New York City Community Air Survey (NYCCAS) provides information on neighborhood air quality and local air pollution sources.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2010-02-15,2010-02-21,56.857142857142854,Moderate,PM2.5,36-061-0115,49.57142857142857,2010-02-15,Air quality regulations focus on reducing Acid Rain and Hazardous Air Pollutants.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2010-02-22,2010-02-28,61.42857142857143,Moderate,PM2.5,36-061-0115,51.285714285714285,2010-02-22,"The New York State Department of Environmental Conservation (DEC) protects the land, water, and air resources in New York.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2010-03-01,2010-03-07,50.42857142857143,Good,Ozone,36-061-0115,49.714285714285715,2010-03-01,"The EPA has an Office of Air Quality Planning and Standards (OAQPS) that tracks air quality and sets regulations, including Part 64 of the Code of Federal Regulations.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2010-03-08,2010-03-14,62.857142857142854,Moderate,NO2,34-039-0004,48.142857142857146,2010-03-08,"The National Weather Service provides information on air quality, heatwaves, and other environmental factors in New York City.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2010-03-15,2010-03-21,83.28571428571429,Moderate,NO2,36-103-0009,52.0,2010-03-15,"The New York State Department of Environmental Conservation (DEC) protects the land, water, and air resources in New York.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2010-03-22,2010-03-28,60.857142857142854,Good,PM2.5,36-103-0009,50.857142857142854,2010-03-22,"Air pollution in Hong Kong reached record levels in 2010, setting off an official government warning to avoid outdoor activities and physical exertion.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2010-03-29,2010-04-04,49.42857142857143,Good,Ozone,34-013-1003,50.57142857142857,2010-03-29,"The air pollution in Hong Kong is three times dirtier than in New York, which is a concern for business leaders as it may diminish Hong Kong's reputation as a financial center.",NA
