date,OT,Weekly East Coast All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly New England (PADD 1A) All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Central Atlantic (PADD 1B) All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Lower Atlantic (PADD 1C) All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Midwest All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Gulf Coast All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Rocky Mountain All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly West Coast All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),search_fact,search_fact_summary_gpt_5_2
1999-03-29,1.121,1.047,1.076,1.069,1.03,1.109,1.039,1.159,1.411,"In 1996, the cost of gas was affected by the use of hydroelectric power.","A 1996 example links gasoline costs to the availability and use of hydroelectric power, implying that shifts in electricity generation mix can affect fuel markets. No additional near-term drivers (e.g., crude supply, refinery operations, inventories, demand, or policy changes) are provided."
1999-04-05,1.158,1.078,1.113,1.1,1.06,1.122,1.068,1.206,1.531,"The average gasoline price in the United States was not explicitly mentioned in the search results. However, there were mentions of gasoline prices in specific contexts, such as the cost of gasoline in Belgrade during a strike .","The provided items do not contain U.S. gasoline price levels or U.S.-relevant drivers (e.g., crude oil moves, refinery outages/utilization, inventory changes, demand trends, pipeline constraints, policy changes) and only reference gasoline costs in Belgrade during a strike. As a result, there is no usable information in these articles for forecasting U.S. gasoline prices over the next 1–7 weeks."
1999-04-12,1.179,1.1,1.138,1.126,1.079,1.139,1.081,1.23,1.575,The Consumer Price Index for All Urban Consumers (CPI-U) for All Items for the U.S. city average increased 1.6 percent in 1998.,"U.S. CPI-U for all items rose roughly 2% in 1998, indicating a low-inflation backdrop for that year. No near-term gasoline-specific supply, demand, refining, inventory, or crude-price details were provided for forecasting U.S. gasoline prices over the next 1–7 weeks."
1999-04-19,1.175,1.105,1.146,1.14,1.079,1.124,1.087,1.237,1.557,"The average international oil price declined by 2% in U.S. dollar terms during 1999, to US$21.5 per barrel.","International oil prices averaged about 2% lower in dollar terms, around $22 per barrel. Lower crude benchmarks can reduce U.S. gasoline input costs, depending on refinery margins and tax/retail pricing."
1999-04-26,1.171,1.11,1.156,1.146,1.082,1.115,1.094,1.237,1.537,"The shutdown of a refinery in California, along with problems at other state refineries, led to higher crude prices and an increase in gasoline prices in California between February and early April 1999.","A California refinery shutdown and operational problems at other in-state refineries tightened regional supply between February and early April 1999, contributing to higher crude prices and a rise in California gasoline prices. These disruptions coincided with upward pressure on fuel prices in the state during that period."
1999-05-03,1.176,1.118,1.16,1.153,1.092,1.128,1.094,1.242,1.515,The Arab oil boycott in the 1970s led to a surge in gasoline prices.,The 1970s Arab oil boycott reduced oil supply and led to a surge in U.S. gasoline prices. This highlights that sudden supply disruptions from major oil-producing regions can rapidly raise gasoline prices.
1999-05-10,1.18,1.128,1.168,1.167,1.1,1.136,1.098,1.264,1.491,The estimated benefits of phasing out leaded gasoline in the United States include reduced costs.,Phasing out leaded gasoline in the United States is associated with estimated economic benefits and reduced costs.
1999-05-17,1.18,1.127,1.171,1.168,1.098,1.145,1.1,1.261,1.469,"On May 21, 1999, PennzEnergy reported net income impacted by significant decreases in crude oil and natural gas prices.","PennzEnergy reported that its net income was hurt by significant declines in crude oil and natural gas prices, signaling weaker upstream pricing conditions. The noted drop in crude prices is a relevant input for near-term gasoline price expectations because gasoline costs often track crude oil trends."
1999-05-24,1.166,1.125,1.168,1.167,1.094,1.122,1.101,1.258,1.426,"Objective facts about United States gasoline price, oil price: NA","No related news or objective facts were provided for that week, so there is no extractable information on supply, demand, inventories, refinery operations, crude prices, or policy factors that could inform a 1–7 week U.S. gasoline price outlook."
1999-05-31,1.151,1.119,1.167,1.163,1.087,1.102,1.102,1.246,1.387,The 1973 war in the Middle East led to a 40% increase in gasoline prices in the United States.,A Middle East war in 1973 disrupted oil supplies and was associated with a roughly 40% increase in U.S. gasoline prices. This highlights that major Middle East geopolitical conflicts and resulting supply shocks can rapidly raise U.S. gasoline prices over the following weeks.
1999-06-07,1.152,1.115,1.166,1.16,1.083,1.118,1.098,1.239,1.365,"The price structure of oil products in Sudan is affected by changes in international prices, depreciation of the currency, or increases in the domestic price level.","Sudan’s oil product pricing is influenced by movements in international oil prices, currency depreciation, and domestic inflation. This indicates that global crude price changes and foreign-exchange conditions can quickly transmit into refined product pricing in some markets."
1999-06-14,1.148,1.113,1.166,1.16,1.078,1.114,1.096,1.235,1.359,The U.S. Energy Information Administration (EIA) provides data on natural gas consumption and expenditures in U.S. households by end uses and census region.,"The EIA released data on U.S. household natural gas consumption and expenditures by end use and Census region. No information was provided on crude oil, refinery operations, gasoline supply/demand, inventories, or retail gasoline pricing that would directly inform near-term U.S. gasoline price forecasts."
1999-06-21,1.163,1.117,1.166,1.161,1.086,1.145,1.097,1.238,1.373,The United States gasoline market shares are: Arco (14.2% of East Coast markets) and BP (gasoline markets).,"Arco holds roughly 14% of U.S. East Coast gasoline market share, and BP is also a participant in U.S. gasoline markets. No information was provided on current prices, supply disruptions, refinery operations, inventories, demand, or crude/product market movements that would directly inform U.S. gasoline price forecasts over the next 1–7 weeks."
1999-06-28,1.153,1.117,1.164,1.163,1.085,1.119,1.09,1.246,1.372,"The recent increases in oil prices are mentioned in the context of the aviation industry, suggesting that fuel prices may be a concern for airlines.","Oil prices rose recently, raising concerns about higher fuel costs for the aviation industry. This indicates an upward trend in petroleum-related fuel costs that can be relevant for near-term U.S. gasoline pricing."
1999-07-05,1.165,1.129,1.175,1.167,1.101,1.139,1.101,1.248,1.366,The United States government is not involved in the cost of fuel infrastructure.,"The U.S. government does not fund or manage fuel infrastructure costs, implying gasoline infrastructure pricing and cost pass-through are driven by private/market factors rather than direct federal involvement."
1999-07-12,1.182,1.148,1.198,1.19,1.117,1.149,1.118,1.246,1.402,"The Consumer Price Index (CPI) remained steady in July 1999, indicating that inflation was not a problem in the U.S. economy at that time.","July 1999 CPI was flat, indicating inflation pressures were minimal. This suggests broader consumer price conditions were stable, with no inflation-driven signal pointing to near-term changes in gasoline prices."
1999-07-19,1.208,1.168,1.213,1.21,1.137,1.171,1.14,1.274,1.461,"The prices of gasoline and oil were mentioned in various contexts, including a court case, a vehicle's fuel price information, and a comparison of energy prices between India and Kenya.","The referenced items only mention gasoline/oil in passing (a court case, a vehicle’s listed fuel price information, and an international comparison of energy prices) and provide no U.S.-relevant supply, demand, inventory, refinery, crude benchmark, or policy details. No quantitative or directional information is given that would be useful for forecasting U.S. gasoline prices over the next 1–7 weeks."
1999-07-26,1.232,1.182,1.232,1.224,1.151,1.207,1.156,1.313,1.48,The price of oil has increased by over 45% to around US$21 since the announcement of OPEC production cuts in early March 1999.,Oil prices rose by roughly 45% to about $21 per barrel following OPEC production cuts announced in early March 1999. Higher crude oil prices can raise U.S. gasoline costs in subsequent weeks as refiners’ input costs increase.
1999-08-02,1.234,1.192,1.25,1.237,1.157,1.196,1.162,1.324,1.495,The United States is one of the top five consumers of oil in the world.,"The United States is among the world’s top five oil-consuming countries, indicating gasoline prices can be sensitive to changes in domestic demand and global crude supply conditions."
1999-08-09,1.246,1.208,1.266,1.257,1.172,1.192,1.177,1.354,1.52,The upper end of the range of crude oil prices in December 1998 exceeded $100 per barrel.,"Crude oil prices reached above $100 per barrel in December 1998. Higher crude oil prices can raise U.S. gasoline wholesale costs, affecting pump prices with a lag of days to weeks."
