date,date.1,end_date,OT,search_fact,report_fact
2007-09-24,2007-09-24,2007-09-30,0.8067796610169492,The avian influenza virus (H5N1) has killed 200 out of 328 infected people.,NA
2007-10-01,2007-10-01,2007-10-07,0.1115702479338843,"As of 2007, there were concerns about the pandemic potential of H5N1 influenza A viruses, with over 250 people infected worldwide.",NA
2007-10-08,2007-10-08,2007-10-14,0.1378091872791519,"The H5N1 avian influenza virus has been reported in Asia, Europe, and Africa, and has shown high lethality in chickens and other poultry species.",NA
2007-10-15,2007-10-15,2007-10-21,0.069164265129683,"The influenza A virus subtype H5N1 has spread across Europe, Africa, and parts of Asia.",NA
2007-10-22,2007-10-22,2007-10-28,0.0830324909747292,"Objective facts about the Public Health and FLU situation: 
Avian influenza virus can cause bird die-offs in rural Africa and Asia, and animal infection can be subclinical in most cases. 
The H5N1 virus was first identified in South Africa, and highly pathogenic avian influenza virus is a biosafety level pathogen. 
Human influenza virus A/WSN/33 (H1N1) is a strain that can be obtained from the Institute of Medical Microbiology, University Greifswald, Germany.",NA
2007-10-29,2007-10-29,2007-11-04,0.152,Seasonal influenza is responsible for a significant number of infections and is typically prevented through vaccination.,NA
2007-11-05,2007-11-05,2007-11-11,0.1894736842105263,The current circulating avian influenza strains are also influenza A.,NA
2007-11-12,2007-11-12,2007-11-18,0.1229773462783171,"The 1918 influenza pandemic had significant economic effects, and death was not caused by the influenza virus itself, but by the body's immunological reaction to the virus.",NA
2007-11-19,2007-11-19,2007-11-25,0.1389728096676737,"The UK, South East Asia, the Middle East, and Africa are considered high-risk areas for the emergence of an influenza pandemic virus.",NA
2007-11-26,2007-11-26,2007-12-02,0.0676923076923076,The possibility of dual infection with avian and human influenza viruses could result in viral reassortment (mixing of genes from human and avian viruses).,NA
2007-12-03,2007-12-03,2007-12-09,0.3195876288659793,The flu virus is more stable and stays in the air longer when air is cold and dry.,NA
2007-12-10,2007-12-10,2007-12-16,0.1260504201680672,The Ministry of Health in Myanmar has confirmed the country's first case of human infection with the H5N1 avian influenza virus.,NA
2007-12-17,2007-12-17,2007-12-23,0.5319148936170213,"The burden of communicable and non-communicable diseases in Africa includes acute respiratory infections, HIV/AIDS, diarrhea, malaria, and tuberculosis.",NA
2007-12-24,2007-12-24,2007-12-30,0.0952380952380952,"The H5N1 avian influenza virus has been confirmed in Pakistan, with the first case of human infection reported.",NA
2007-12-31,2007-12-31,2008-01-06,0.0769230769230769,"The H5N1 avian influenza virus has been circulating from China to Japan, Europe, and Africa, and has devastated poultry populations throughout Asia and Africa.",NA
2008-01-07,2008-01-07,2008-01-13,0.2117647058823529,"The 2007-2008 period saw outbreaks of Avian Flu, SARS, and other infectious diseases, which had impacts on international tourism and public health.",NA
2008-01-14,2008-01-14,2008-01-20,0.1188811188811188,Avian influenza A (H5N1) viruses are entrenched among poultry in parts of Asia and Africa and continue to cause disease with high mortality in humans.,NA
2008-01-21,2008-01-21,2008-01-27,0.0859106529209622,"The hantavirus has been detected in eastern India, posing a life-threatening risk to public health.",NA
2008-01-28,2008-01-28,2008-02-03,0.1157024793388429,"The avian influenza virus has been detected in water birds in Africa, and a low pathogenic avian influenza virus can infect humans and cause symptoms similar to seasonal flu.",NA
2008-02-04,2008-02-04,2008-02-10,0.1186440677966101,"The Asian strain of avian influenza H5N1 virus has been confirmed in poultry and wild birds in several countries in Asia, Europe, and Africa.",NA
2008-02-11,2008-02-11,2008-02-17,0.0571428571428571,Influenza virus was first isolated from wild birds in South Africa in 1961.,NA
2008-02-18,2008-02-18,2008-02-24,0.0327272727272727,The influenza virus is a type of flavivirus that can cause infection in cell cultures with the 17D virus.,NA
2008-02-25,2008-02-25,2008-03-02,0.037037037037037,"African swine fever, foot and mouth disease, avian influenza, and other animal infectious diseases are spreading globally.",NA
2008-03-03,2008-03-03,2008-03-09,0.0216718266253869,The economic burden of non-influenza related viral respiratory tract infection in the United States is significant.,NA
2008-03-10,2008-03-10,2008-03-16,0.039426523297491,Highly pathogenic avian influenza H5N1 virus has swept west across the globe and caused serious debates on the roles of migratory birds in virus circulation.,NA
2008-03-17,2008-03-17,2008-03-23,0.0115830115830115,"Influenza virus infection can cause severe clinical disease, and birds can be long-distance vectors of highly pathogenic avian influenza virus.",NA
2008-03-24,2008-03-24,2008-03-30,0.044280442804428,"From 1997 through 2007, human infections with highly pathogenic avian influenza A (H5N1) viruses resulted in rare, sporadic, severe and fatal cases among humans.",NA
2008-03-31,2008-03-31,2008-04-06,0.0681818181818181,"The H5 subtype of influenza viruses has been found to be pathogenic in experimental assessments, and NIAID-supported research has led to the licensure of a vaccine against H5N1.",NA
2008-04-07,2008-04-07,2008-04-13,0.0617647058823529,"The burden of severe pneumonia due to RSV, influenza virus, PIV, and adenovirus was substantially higher in South African children infected with HIV than in non-infected children.",NA
2008-04-14,2008-04-14,2008-04-20,0.0609418282548476,"Avian influenza has been implicated in outbreaks across Asia, the Middle East, Europe, and Africa, with wild birds being a long-distance vector of the disease.",NA
2008-04-21,2008-04-21,2008-04-27,0.0797720797720797,"The relationship between in-home water service and the risk of hospitalization for pneumonia and influenza is significant, with a rate ratio of 2.5.",NA
2008-04-28,2008-04-28,2008-05-04,0.0893617021276595,"Influenza virus infection is a concern, with bird-to-human infections reported, and avian flu being a tremendous concern.",NA
2008-05-05,2008-05-05,2008-05-11,0.0746753246753246,"The avian influenza virus has been detected in various regions including Europe, Asia, Africa, and Australasia, with cases of infection reported in different parts of the world.",NA
2008-05-12,2008-05-12,2008-05-18,0.096045197740113,"In 2008, there were 382 human cases of bird flu worldwide since 2003, with 241 of them fatal.",NA
2008-05-19,2008-05-19,2008-05-25,0.0873015873015873,"Objective facts about the Public Health and FLU situation:
The 1918 pandemic influenza virus was discovered and characterized . 
The highly pathogenic avian influenza H5N1 virus has continued its spread in domestic and wild birds in Asia, Europe, and Africa . 
Haemophilus influenzae B Polysaccharide Vaccine has been widely used . 
Equine influenza was first demonstrated as a virus in 1955 .",NA
2008-05-26,2008-05-26,2008-06-01,0.1186943620178041,"Objective facts about the Public Health and FLU situation:
The H5N1 avian influenza virus has caused outbreaks in Kuwait in 2007 and has been detected in Africa, Iran, and Korea. 
The H5N1 virus has led to the deaths of millions of poultry since late 2003. 
The virus has the potential to infect baby calves.",NA
2008-06-02,2008-06-02,2008-06-08,0.0960264900662251,The influenza virus can be infected to African green monkey kidney cells.,NA
2008-06-09,2008-06-09,2008-06-15,0.1662049861495844,"Objective facts about the Public Health and FLU situation:
Influenza virus is frequently implicated in Acute Respiratory Infections (ARI) along with other viruses such as respiratory syncytial virus, metapneumovirus, parainfluenza virus, human enterovirus (HEV). 
The H5N1 strain of the influenza virus did not emerge in the last few years, but has been present since 1996. 
Co-infections with HAdv-seasonal influenza virus, parainfluenza virus, and respiratory syncytial virus are common. 
The highly pathogenic avian influenza virus (H5N1) was first identified in birds in China in 1996. 
Influenza A virus is a common cause of encephalitis, accounting for 7% of cases.",NA
2008-06-16,2008-06-16,2008-06-22,0.1222222222222222,"The H5N1 virus emerged in Southeast Asia in 2004 and spread to large geographic regions of Asia, Europe, and Africa.",NA
2008-06-23,2008-06-23,2008-06-29,0.1931330472103004,"During the 2007-08 influenza season, World Health Organization and National Respiratory and Enteric Virus Surveillance System collaborating laboratories reported influenza activity from September 30, 2007, to May 17, 2008.",NA
2008-06-30,2008-06-30,2008-07-06,0.1847826086956521,The influenza virus hemagglutinin is an example of viral membrane fusion .,NA
2008-07-07,2008-07-07,2008-07-13,0.2206235011990407,"The risk of a new influenza pandemic is high due to the spread of highly pathogenic avian influenza A viruses of H5N1 subtype through Eurasia and Africa, with continuing cases of human infection.",NA
2008-07-14,2008-07-14,2008-07-20,0.1763157894736842,"The influenza virus has been identified in Asia, Africa, Europe, and the Middle East, primarily affecting influenza A virus infection.",NA
2008-07-21,2008-07-21,2008-07-27,0.2203389830508474,"The 1918-1919 influenza pandemic was the most devastating epidemic in modern history, with an estimated number of deaths related to the infection worldwide ranging from 50 million to 100 million.",NA
2008-07-28,2008-07-28,2008-08-03,0.1938461538461538,"The 1918 ""Spanish Flu"" pandemic spread across the globe, including Europe, Africa, India, and North America, causing widespread infection and death.",NA
2008-08-04,2008-08-04,2008-08-10,0.1551724137931034,"Objective facts about the Public Health and FLU situation:
The annual flu vaccine is created each year containing three of the likely influenza virus types based on the best available evidence. 
Influenza viruses change or mutate rapidly. 
Data reported by sentinel providers gives a picture of the influenza virus and ILI activity in the U.S. and Florida which can be used to guide prevention and control measures.",NA
2008-08-11,2008-08-11,2008-08-17,0.1336032388663967,The 1918 pandemic influenza virus has been reconstructed and genomic analyses have revealed similarities and differences to contemporary influenza viruses.,NA
2008-08-18,2008-08-18,2008-08-24,0.1987951807228915,"Objective facts about the Public Health and FLU situation:
The avian influenza virus H9N2 has pandemic potential . There are two lineages of equine flu viruses: the 'American' lineage and the 'European' lineage . The US government has laid patent claims on bird flu viruses . Influenza is one of the vaccines recommended for rare diseases .",NA
2008-08-25,2008-08-25,2008-08-31,0.2736486486486486,The European Centre for Disease Prevention and Control (ECDC) has conducted specific investigations on the risk of severe disease from influenza infection in HIV-infected persons in Europe.,NA
